Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationality,Points
2018,14,20,sirotkin,Sergey,Sirotkin,Russian,1
2018,8,1,hamilton,Lewis,Hamilton,British,145
2018,8,2,vettel,Sebastian,Vettel,German,131
2018,8,3,ricciardo,Daniel,Ricciardo,Australian,96
2018,8,4,bottas,Valtteri,Bottas,Finnish,92
2018,8,5,raikkonen,Kimi,Räikkönen,Finnish,83
2018,8,6,max_verstappen,Max,Verstappen,Dutch,68
2018,8,7,hulkenberg,Nico,Hülkenberg,German,34
2018,8,8,alonso,Fernando,Alonso,Spanish,32
2018,8,9,sainz,Carlos,Sainz,Spanish,28
2018,8,10,kevin_magnussen,Kevin,Magnussen,Danish,27
2018,8,11,gasly,Pierre,Gasly,French,18
2018,8,12,perez,Sergio,Pérez,Mexican,17
2018,8,13,ocon,Esteban,Ocon,French,11
2018,8,14,leclerc,Charles,Leclerc,Monegasque,11
2018,8,15,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,8,16,stroll,Lance,Stroll,Canadian,4
2018,8,17,ericsson,Marcus,Ericsson,Swedish,2
2018,8,18,brendon_hartley,Brendon,Hartley,New Zealander,1
2018,8,19,grosjean,Romain,Grosjean,French,0
2018,8,20,sirotkin,Sergey,Sirotkin,Russian,0
2018,6,1,hamilton,Lewis,Hamilton,British,110
2018,6,2,vettel,Sebastian,Vettel,German,96
2018,6,3,ricciardo,Daniel,Ricciardo,Australian,72
2018,6,4,bottas,Valtteri,Bottas,Finnish,68
2018,6,5,raikkonen,Kimi,Räikkönen,Finnish,60
2018,6,6,max_verstappen,Max,Verstappen,Dutch,35
2018,6,7,alonso,Fernando,Alonso,Spanish,32
2018,6,8,hulkenberg,Nico,Hülkenberg,German,26
2018,6,9,sainz,Carlos,Sainz,Spanish,20
2018,6,10,kevin_magnussen,Kevin,Magnussen,Danish,19
2018,6,11,gasly,Pierre,Gasly,French,18
2018,6,12,perez,Sergio,Pérez,Mexican,17
2018,6,13,ocon,Esteban,Ocon,French,9
2018,6,14,leclerc,Charles,Leclerc,Monegasque,9
2018,6,15,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,6,16,stroll,Lance,Stroll,Canadian,4
2018,6,17,ericsson,Marcus,Ericsson,Swedish,2
2018,6,18,brendon_hartley,Brendon,Hartley,New Zealander,1
2018,6,19,grosjean,Romain,Grosjean,French,0
2018,6,20,sirotkin,Sergey,Sirotkin,Russian,0
2018,1,1,vettel,Sebastian,Vettel,German,25
2018,1,2,hamilton,Lewis,Hamilton,British,18
2018,1,3,raikkonen,Kimi,Räikkönen,Finnish,15
2018,1,4,ricciardo,Daniel,Ricciardo,Australian,12
2018,1,5,alonso,Fernando,Alonso,Spanish,10
2018,1,6,max_verstappen,Max,Verstappen,Dutch,8
2018,1,7,hulkenberg,Nico,Hülkenberg,German,6
2018,1,8,bottas,Valtteri,Bottas,Finnish,4
2018,1,9,vandoorne,Stoffel,Vandoorne,Belgian,2
2018,1,10,sainz,Carlos,Sainz,Spanish,1
2018,1,11,perez,Sergio,Pérez,Mexican,0
2018,1,12,ocon,Esteban,Ocon,French,0
2018,1,13,leclerc,Charles,Leclerc,Monegasque,0
2018,1,14,stroll,Lance,Stroll,Canadian,0
2018,1,15,brendon_hartley,Brendon,Hartley,New Zealander,0
2018,1,16,grosjean,Romain,Grosjean,French,0
2018,1,17,kevin_magnussen,Kevin,Magnussen,Danish,0
2018,1,18,gasly,Pierre,Gasly,French,0
2018,1,19,ericsson,Marcus,Ericsson,Swedish,0
2018,1,20,sirotkin,Sergey,Sirotkin,Russian,0
2018,7,1,vettel,Sebastian,Vettel,German,121
2018,7,2,hamilton,Lewis,Hamilton,British,120
2018,7,3,bottas,Valtteri,Bottas,Finnish,86
2018,7,4,ricciardo,Daniel,Ricciardo,Australian,84
2018,7,5,raikkonen,Kimi,Räikkönen,Finnish,68
2018,7,6,max_verstappen,Max,Verstappen,Dutch,50
2018,7,7,alonso,Fernando,Alonso,Spanish,32
2018,7,8,hulkenberg,Nico,Hülkenberg,German,32
2018,7,9,sainz,Carlos,Sainz,Spanish,24
2018,7,10,kevin_magnussen,Kevin,Magnussen,Danish,19
2018,7,11,gasly,Pierre,Gasly,French,18
2018,7,12,perez,Sergio,Pérez,Mexican,17
2018,7,13,ocon,Esteban,Ocon,French,11
2018,7,14,leclerc,Charles,Leclerc,Monegasque,10
2018,7,15,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,7,16,stroll,Lance,Stroll,Canadian,4
2018,7,17,ericsson,Marcus,Ericsson,Swedish,2
2018,7,18,brendon_hartley,Brendon,Hartley,New Zealander,1
2018,7,19,grosjean,Romain,Grosjean,French,0
2018,7,20,sirotkin,Sergey,Sirotkin,Russian,0
2018,9,1,vettel,Sebastian,Vettel,German,146
2018,9,2,hamilton,Lewis,Hamilton,British,145
2018,9,3,raikkonen,Kimi,Räikkönen,Finnish,101
2018,9,4,ricciardo,Daniel,Ricciardo,Australian,96
2018,9,5,max_verstappen,Max,Verstappen,Dutch,93
2018,9,6,bottas,Valtteri,Bottas,Finnish,92
2018,9,7,kevin_magnussen,Kevin,Magnussen,Danish,37
2018,9,8,alonso,Fernando,Alonso,Spanish,36
2018,9,9,hulkenberg,Nico,Hülkenberg,German,34
2018,9,10,sainz,Carlos,Sainz,Spanish,28
2018,9,11,perez,Sergio,Pérez,Mexican,23
2018,9,12,ocon,Esteban,Ocon,French,19
2018,9,13,gasly,Pierre,Gasly,French,18
2018,9,14,leclerc,Charles,Leclerc,Monegasque,13
2018,9,15,grosjean,Romain,Grosjean,French,12
2018,9,16,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,9,17,stroll,Lance,Stroll,Canadian,4
2018,9,18,ericsson,Marcus,Ericsson,Swedish,3
2018,9,19,brendon_hartley,Brendon,Hartley,New Zealander,1
2018,9,20,sirotkin,Sergey,Sirotkin,Russian,0
2018,20,1,hamilton,Lewis,Hamilton,British,383
2018,20,2,vettel,Sebastian,Vettel,German,302
2018,20,3,raikkonen,Kimi,Räikkönen,Finnish,251
2018,20,4,bottas,Valtteri,Bottas,Finnish,237
2018,20,5,max_verstappen,Max,Verstappen,Dutch,234
2018,20,6,ricciardo,Daniel,Ricciardo,Australian,158
2018,20,7,hulkenberg,Nico,Hülkenberg,German,69
2018,20,8,perez,Sergio,Pérez,Mexican,58
2018,20,9,kevin_magnussen,Kevin,Magnussen,Danish,55
2018,20,10,alonso,Fernando,Alonso,Spanish,50
2018,20,11,ocon,Esteban,Ocon,French,49
2018,20,12,sainz,Carlos,Sainz,Spanish,45
2018,20,13,grosjean,Romain,Grosjean,French,35
2018,20,14,leclerc,Charles,Leclerc,Monegasque,33
2018,20,15,gasly,Pierre,Gasly,French,29
2018,20,16,vandoorne,Stoffel,Vandoorne,Belgian,12
2018,20,17,ericsson,Marcus,Ericsson,Swedish,9
2018,20,18,stroll,Lance,Stroll,Canadian,6
2018,20,19,brendon_hartley,Brendon,Hartley,New Zealander,4
2018,20,20,sirotkin,Sergey,Sirotkin,Russian,1
2018,18,1,hamilton,Lewis,Hamilton,British,346
2018,18,2,vettel,Sebastian,Vettel,German,276
2018,18,3,raikkonen,Kimi,Räikkönen,Finnish,221
2018,18,4,bottas,Valtteri,Bottas,Finnish,217
2018,18,5,max_verstappen,Max,Verstappen,Dutch,191
2018,18,6,ricciardo,Daniel,Ricciardo,Australian,146
2018,18,7,hulkenberg,Nico,Hülkenberg,German,61
2018,18,8,perez,Sergio,Pérez,Mexican,57
2018,18,9,kevin_magnussen,Kevin,Magnussen,Danish,53
2018,18,10,alonso,Fernando,Alonso,Spanish,50
2018,18,11,ocon,Esteban,Ocon,French,49
2018,18,12,sainz,Carlos,Sainz,Spanish,45
2018,18,13,grosjean,Romain,Grosjean,French,31
2018,18,14,gasly,Pierre,Gasly,French,28
2018,18,15,leclerc,Charles,Leclerc,Monegasque,21
2018,18,16,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,18,17,ericsson,Marcus,Ericsson,Swedish,7
2018,18,18,stroll,Lance,Stroll,Canadian,6
2018,18,19,brendon_hartley,Brendon,Hartley,New Zealander,4
2018,18,20,sirotkin,Sergey,Sirotkin,Russian,1
2018,11,1,hamilton,Lewis,Hamilton,British,188
2018,11,2,vettel,Sebastian,Vettel,German,171
2018,11,3,raikkonen,Kimi,Räikkönen,Finnish,131
2018,11,4,bottas,Valtteri,Bottas,Finnish,122
2018,11,5,ricciardo,Daniel,Ricciardo,Australian,106
2018,11,6,max_verstappen,Max,Verstappen,Dutch,105
2018,11,7,hulkenberg,Nico,Hülkenberg,German,52
2018,11,8,alonso,Fernando,Alonso,Spanish,40
2018,11,9,kevin_magnussen,Kevin,Magnussen,Danish,39
2018,11,10,perez,Sergio,Pérez,Mexican,30
2018,11,11,ocon,Esteban,Ocon,French,29
2018,11,12,sainz,Carlos,Sainz,Spanish,28
2018,11,13,grosjean,Romain,Grosjean,French,20
2018,11,14,gasly,Pierre,Gasly,French,18
2018,11,15,leclerc,Charles,Leclerc,Monegasque,13
2018,11,16,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,11,17,ericsson,Marcus,Ericsson,Swedish,5
2018,11,18,stroll,Lance,Stroll,Canadian,4
2018,11,19,brendon_hartley,Brendon,Hartley,New Zealander,2
2018,11,20,sirotkin,Sergey,Sirotkin,Russian,0
2018,16,1,hamilton,Lewis,Hamilton,British,306
2018,16,2,vettel,Sebastian,Vettel,German,256
2018,16,3,bottas,Valtteri,Bottas,Finnish,189
2018,16,4,raikkonen,Kimi,Räikkönen,Finnish,186
2018,16,5,max_verstappen,Max,Verstappen,Dutch,158
2018,16,6,ricciardo,Daniel,Ricciardo,Australian,134
2018,16,7,kevin_magnussen,Kevin,Magnussen,Danish,53
2018,16,8,hulkenberg,Nico,Hülkenberg,German,53
2018,16,9,alonso,Fernando,Alonso,Spanish,50
2018,16,10,perez,Sergio,Pérez,Mexican,47
2018,16,11,ocon,Esteban,Ocon,French,47
2018,16,12,sainz,Carlos,Sainz,Spanish,38
2018,16,13,gasly,Pierre,Gasly,French,28
2018,16,14,grosjean,Romain,Grosjean,French,27
2018,16,15,leclerc,Charles,Leclerc,Monegasque,21
2018,16,16,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,16,17,stroll,Lance,Stroll,Canadian,6
2018,16,18,ericsson,Marcus,Ericsson,Swedish,6
2018,16,19,brendon_hartley,Brendon,Hartley,New Zealander,2
2018,16,20,sirotkin,Sergey,Sirotkin,Russian,1
2018,17,1,hamilton,Lewis,Hamilton,British,331
2018,17,2,vettel,Sebastian,Vettel,German,264
2018,17,3,bottas,Valtteri,Bottas,Finnish,207
2018,17,4,raikkonen,Kimi,Räikkönen,Finnish,196
2018,17,5,max_verstappen,Max,Verstappen,Dutch,173
2018,17,6,ricciardo,Daniel,Ricciardo,Australian,146
2018,17,7,perez,Sergio,Pérez,Mexican,53
2018,17,8,kevin_magnussen,Kevin,Magnussen,Danish,53
2018,17,9,hulkenberg,Nico,Hülkenberg,German,53
2018,17,10,alonso,Fernando,Alonso,Spanish,50
2018,17,11,ocon,Esteban,Ocon,French,49
2018,17,12,sainz,Carlos,Sainz,Spanish,39
2018,17,13,grosjean,Romain,Grosjean,French,31
2018,17,14,gasly,Pierre,Gasly,French,28
2018,17,15,leclerc,Charles,Leclerc,Monegasque,21
2018,17,16,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,17,17,stroll,Lance,Stroll,Canadian,6
2018,17,18,ericsson,Marcus,Ericsson,Swedish,6
2018,17,19,brendon_hartley,Brendon,Hartley,New Zealander,2
2018,17,20,sirotkin,Sergey,Sirotkin,Russian,1
2018,10,1,vettel,Sebastian,Vettel,German,171
2018,10,2,hamilton,Lewis,Hamilton,British,163
2018,10,3,raikkonen,Kimi,Räikkönen,Finnish,116
2018,10,4,ricciardo,Daniel,Ricciardo,Australian,106
2018,10,5,bottas,Valtteri,Bottas,Finnish,104
2018,10,6,max_verstappen,Max,Verstappen,Dutch,93
2018,10,7,hulkenberg,Nico,Hülkenberg,German,42
2018,10,8,alonso,Fernando,Alonso,Spanish,40
2018,10,9,kevin_magnussen,Kevin,Magnussen,Danish,39
2018,10,10,sainz,Carlos,Sainz,Spanish,28
2018,10,11,ocon,Esteban,Ocon,French,25
2018,10,12,perez,Sergio,Pérez,Mexican,24
2018,10,13,gasly,Pierre,Gasly,French,18
2018,10,14,leclerc,Charles,Leclerc,Monegasque,13
2018,10,15,grosjean,Romain,Grosjean,French,12
2018,10,16,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,10,17,stroll,Lance,Stroll,Canadian,4
2018,10,18,ericsson,Marcus,Ericsson,Swedish,3
2018,10,19,brendon_hartley,Brendon,Hartley,New Zealander,1
2018,10,20,sirotkin,Sergey,Sirotkin,Russian,0
2018,19,1,hamilton,Lewis,Hamilton,British,358
2018,19,2,vettel,Sebastian,Vettel,German,294
2018,19,3,raikkonen,Kimi,Räikkönen,Finnish,236
2018,19,4,bottas,Valtteri,Bottas,Finnish,227
2018,19,5,max_verstappen,Max,Verstappen,Dutch,216
2018,19,6,ricciardo,Daniel,Ricciardo,Australian,146
2018,19,7,hulkenberg,Nico,Hülkenberg,German,69
2018,19,8,perez,Sergio,Pérez,Mexican,57
2018,19,9,kevin_magnussen,Kevin,Magnussen,Danish,53
2018,19,10,alonso,Fernando,Alonso,Spanish,50
2018,19,11,ocon,Esteban,Ocon,French,49
2018,19,12,sainz,Carlos,Sainz,Spanish,45
2018,19,13,grosjean,Romain,Grosjean,French,31
2018,19,14,gasly,Pierre,Gasly,French,29
2018,19,15,leclerc,Charles,Leclerc,Monegasque,27
2018,19,16,vandoorne,Stoffel,Vandoorne,Belgian,12
2018,19,17,ericsson,Marcus,Ericsson,Swedish,9
2018,19,18,stroll,Lance,Stroll,Canadian,6
2018,19,19,brendon_hartley,Brendon,Hartley,New Zealander,4
2018,19,20,sirotkin,Sergey,Sirotkin,Russian,1
2018,21,1,hamilton,Lewis,Hamilton,British,408
2018,21,2,vettel,Sebastian,Vettel,German,320
2018,21,3,raikkonen,Kimi,Räikkönen,Finnish,251
2018,21,4,max_verstappen,Max,Verstappen,Dutch,249
2018,21,5,bottas,Valtteri,Bottas,Finnish,247
2018,21,6,ricciardo,Daniel,Ricciardo,Australian,170
2018,21,7,hulkenberg,Nico,Hülkenberg,German,69
2018,21,8,perez,Sergio,Pérez,Mexican,62
2018,21,9,kevin_magnussen,Kevin,Magnussen,Danish,56
2018,21,10,sainz,Carlos,Sainz,Spanish,53
2018,21,11,alonso,Fernando,Alonso,Spanish,50
2018,21,12,ocon,Esteban,Ocon,French,49
2018,21,13,leclerc,Charles,Leclerc,Monegasque,39
2018,21,14,grosjean,Romain,Grosjean,French,37
2018,21,15,gasly,Pierre,Gasly,French,29
2018,21,16,vandoorne,Stoffel,Vandoorne,Belgian,12
2018,21,17,ericsson,Marcus,Ericsson,Swedish,9
2018,21,18,stroll,Lance,Stroll,Canadian,6
2018,21,19,brendon_hartley,Brendon,Hartley,New Zealander,4
2018,21,20,sirotkin,Sergey,Sirotkin,Russian,1
2018,2,1,vettel,Sebastian,Vettel,German,50
2018,2,2,hamilton,Lewis,Hamilton,British,33
2018,2,3,bottas,Valtteri,Bottas,Finnish,22
2018,2,4,alonso,Fernando,Alonso,Spanish,16
2018,2,5,raikkonen,Kimi,Räikkönen,Finnish,15
2018,2,6,hulkenberg,Nico,Hülkenberg,German,14
2018,2,7,gasly,Pierre,Gasly,French,12
2018,2,8,ricciardo,Daniel,Ricciardo,Australian,12
2018,2,9,kevin_magnussen,Kevin,Magnussen,Danish,10
2018,2,10,max_verstappen,Max,Verstappen,Dutch,8
2018,2,11,vandoorne,Stoffel,Vandoorne,Belgian,6
2018,2,12,ericsson,Marcus,Ericsson,Swedish,2
2018,2,13,sainz,Carlos,Sainz,Spanish,1
2018,2,14,ocon,Esteban,Ocon,French,1
2018,2,15,perez,Sergio,Pérez,Mexican,0
2018,2,16,leclerc,Charles,Leclerc,Monegasque,0
2018,2,17,grosjean,Romain,Grosjean,French,0
2018,2,18,stroll,Lance,Stroll,Canadian,0
2018,2,19,brendon_hartley,Brendon,Hartley,New Zealander,0
2018,2,20,sirotkin,Sergey,Sirotkin,Russian,0
2018,5,1,hamilton,Lewis,Hamilton,British,95
2018,5,2,vettel,Sebastian,Vettel,German,78
2018,5,3,bottas,Valtteri,Bottas,Finnish,58
2018,5,4,raikkonen,Kimi,Räikkönen,Finnish,48
2018,5,5,ricciardo,Daniel,Ricciardo,Australian,47
2018,5,6,max_verstappen,Max,Verstappen,Dutch,33
2018,5,7,alonso,Fernando,Alonso,Spanish,32
2018,5,8,hulkenberg,Nico,Hülkenberg,German,22
2018,5,9,kevin_magnussen,Kevin,Magnussen,Danish,19
2018,5,10,sainz,Carlos,Sainz,Spanish,19
2018,5,11,perez,Sergio,Pérez,Mexican,17
2018,5,12,gasly,Pierre,Gasly,French,12
2018,5,13,leclerc,Charles,Leclerc,Monegasque,9
2018,5,14,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,5,15,stroll,Lance,Stroll,Canadian,4
2018,5,16,ericsson,Marcus,Ericsson,Swedish,2
2018,5,17,ocon,Esteban,Ocon,French,1
2018,5,18,brendon_hartley,Brendon,Hartley,New Zealander,1
2018,5,19,grosjean,Romain,Grosjean,French,0
2018,5,20,sirotkin,Sergey,Sirotkin,Russian,0
2018,4,1,hamilton,Lewis,Hamilton,British,70
2018,4,2,vettel,Sebastian,Vettel,German,66
2018,4,3,raikkonen,Kimi,Räikkönen,Finnish,48
2018,4,4,bottas,Valtteri,Bottas,Finnish,40
2018,4,5,ricciardo,Daniel,Ricciardo,Australian,37
2018,4,6,alonso,Fernando,Alonso,Spanish,28
2018,4,7,hulkenberg,Nico,Hülkenberg,German,22
2018,4,8,max_verstappen,Max,Verstappen,Dutch,18
2018,4,9,perez,Sergio,Pérez,Mexican,15
2018,4,10,sainz,Carlos,Sainz,Spanish,13
2018,4,11,gasly,Pierre,Gasly,French,12
2018,4,12,kevin_magnussen,Kevin,Magnussen,Danish,11
2018,4,13,leclerc,Charles,Leclerc,Monegasque,8
2018,4,14,vandoorne,Stoffel,Vandoorne,Belgian,8
2018,4,15,stroll,Lance,Stroll,Canadian,4
2018,4,16,ericsson,Marcus,Ericsson,Swedish,2
2018,4,17,ocon,Esteban,Ocon,French,1
2018,4,18,brendon_hartley,Brendon,Hartley,New Zealander,1
2018,4,19,grosjean,Romain,Grosjean,French,0
2018,4,20,sirotkin,Sergey,Sirotkin,Russian,0
2018,3,1,vettel,Sebastian,Vettel,German,54
2018,3,2,hamilton,Lewis,Hamilton,British,45
2018,3,3,bottas,Valtteri,Bottas,Finnish,40
2018,3,4,ricciardo,Daniel,Ricciardo,Australian,37
2018,3,5,raikkonen,Kimi,Räikkönen,Finnish,30
2018,3,6,alonso,Fernando,Alonso,Spanish,22
2018,3,7,hulkenberg,Nico,Hülkenberg,German,22
2018,3,8,max_verstappen,Max,Verstappen,Dutch,18
2018,3,9,gasly,Pierre,Gasly,French,12
2018,3,10,kevin_magnussen,Kevin,Magnussen,Danish,11
2018,3,11,vandoorne,Stoffel,Vandoorne,Belgian,6
2018,3,12,sainz,Carlos,Sainz,Spanish,3
2018,3,13,ericsson,Marcus,Ericsson,Swedish,2
2018,3,14,ocon,Esteban,Ocon,French,1
2018,3,15,perez,Sergio,Pérez,Mexican,0
2018,3,16,leclerc,Charles,Leclerc,Monegasque,0
2018,3,17,grosjean,Romain,Grosjean,French,0
2018,3,18,stroll,Lance,Stroll,Canadian,0
2018,3,19,sirotkin,Sergey,Sirotkin,Russian,0
2018,3,20,brendon_hartley,Brendon,Hartley,New Zealander,0
2011,15,1,vettel,Sebastian,Vettel,German,324
2011,15,2,button,Jenson,Button,British,210
2011,15,3,alonso,Fernando,Alonso,Spanish,202
2011,15,4,webber,Mark,Webber,Australian,194
2011,15,5,hamilton,Lewis,Hamilton,British,178
2011,15,6,massa,Felipe,Massa,Brazilian,90
2011,15,7,rosberg,Nico,Rosberg,German,63
2011,15,8,michael_schumacher,Michael,Schumacher,German,60
2011,15,9,petrov,Vitaly,Petrov,Russian,36
2011,15,10,heidfeld,Nick,Heidfeld,German,34
2011,15,11,sutil,Adrian,Sutil,German,28
2011,15,12,kobayashi,Kamui,Kobayashi,Japanese,27
2011,15,13,resta,Paul,di Resta,British,20
2011,15,14,alguersuari,Jaime,Alguersuari,Spanish,16
2011,15,15,perez,Sergio,Pérez,Mexican,13
2011,15,16,buemi,Sébastien,Buemi,Swiss,13
2011,15,17,barrichello,Rubens,Barrichello,Brazilian,4
2011,15,18,bruno_senna,Bruno,Senna,Brazilian,2
2011,15,19,maldonado,Pastor,Maldonado,Venezuelan,1
2011,15,20,rosa,Pedro,de la Rosa,Spanish,0
2011,15,21,trulli,Jarno,Trulli,Italian,0
2011,15,22,kovalainen,Heikki,Kovalainen,Finnish,0
2011,15,23,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,15,24,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,15,25,glock,Timo,Glock,German,0
2011,15,26,karthikeyan,Narain,Karthikeyan,Indian,0
2011,15,27,ricciardo,Daniel,Ricciardo,Australian,0
2011,15,28,chandhok,Karun,Chandhok,Indian,0
2011,12,1,vettel,Sebastian,Vettel,German,259
2011,12,2,webber,Mark,Webber,Australian,167
2011,12,3,alonso,Fernando,Alonso,Spanish,157
2011,12,4,button,Jenson,Button,British,149
2011,12,5,hamilton,Lewis,Hamilton,British,146
2011,12,6,massa,Felipe,Massa,Brazilian,74
2011,12,7,rosberg,Nico,Rosberg,German,56
2011,12,8,michael_schumacher,Michael,Schumacher,German,42
2011,12,9,petrov,Vitaly,Petrov,Russian,34
2011,12,10,heidfeld,Nick,Heidfeld,German,34
2011,12,11,kobayashi,Kamui,Kobayashi,Japanese,27
2011,12,12,sutil,Adrian,Sutil,German,24
2011,12,13,buemi,Sébastien,Buemi,Swiss,12
2011,12,14,alguersuari,Jaime,Alguersuari,Spanish,10
2011,12,15,perez,Sergio,Pérez,Mexican,8
2011,12,16,resta,Paul,di Resta,British,8
2011,12,17,barrichello,Rubens,Barrichello,Brazilian,4
2011,12,18,maldonado,Pastor,Maldonado,Venezuelan,1
2011,12,19,rosa,Pedro,de la Rosa,Spanish,0
2011,12,20,trulli,Jarno,Trulli,Italian,0
2011,12,21,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,12,22,bruno_senna,Bruno,Senna,Brazilian,0
2011,12,23,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,12,24,kovalainen,Heikki,Kovalainen,Finnish,0
2011,12,25,glock,Timo,Glock,German,0
2011,12,26,karthikeyan,Narain,Karthikeyan,Indian,0
2011,12,27,ricciardo,Daniel,Ricciardo,Australian,0
2011,12,28,chandhok,Karun,Chandhok,Indian,0
2011,13,1,vettel,Sebastian,Vettel,German,284
2011,13,2,alonso,Fernando,Alonso,Spanish,172
2011,13,3,button,Jenson,Button,British,167
2011,13,4,webber,Mark,Webber,Australian,167
2011,13,5,hamilton,Lewis,Hamilton,British,158
2011,13,6,massa,Felipe,Massa,Brazilian,82
2011,13,7,rosberg,Nico,Rosberg,German,56
2011,13,8,michael_schumacher,Michael,Schumacher,German,52
2011,13,9,petrov,Vitaly,Petrov,Russian,34
2011,13,10,heidfeld,Nick,Heidfeld,German,34
2011,13,11,kobayashi,Kamui,Kobayashi,Japanese,27
2011,13,12,sutil,Adrian,Sutil,German,24
2011,13,13,alguersuari,Jaime,Alguersuari,Spanish,16
2011,13,14,buemi,Sébastien,Buemi,Swiss,13
2011,13,15,resta,Paul,di Resta,British,12
2011,13,16,perez,Sergio,Pérez,Mexican,8
2011,13,17,barrichello,Rubens,Barrichello,Brazilian,4
2011,13,18,bruno_senna,Bruno,Senna,Brazilian,2
2011,13,19,maldonado,Pastor,Maldonado,Venezuelan,1
2011,13,20,rosa,Pedro,de la Rosa,Spanish,0
2011,13,21,trulli,Jarno,Trulli,Italian,0
2011,13,22,kovalainen,Heikki,Kovalainen,Finnish,0
2011,13,23,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,13,24,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,13,25,glock,Timo,Glock,German,0
2011,13,26,karthikeyan,Narain,Karthikeyan,Indian,0
2011,13,27,ricciardo,Daniel,Ricciardo,Australian,0
2011,13,28,chandhok,Karun,Chandhok,Indian,0
2011,14,1,vettel,Sebastian,Vettel,German,309
2011,14,2,button,Jenson,Button,British,185
2011,14,3,alonso,Fernando,Alonso,Spanish,184
2011,14,4,webber,Mark,Webber,Australian,182
2011,14,5,hamilton,Lewis,Hamilton,British,168
2011,14,6,massa,Felipe,Massa,Brazilian,84
2011,14,7,rosberg,Nico,Rosberg,German,62
2011,14,8,michael_schumacher,Michael,Schumacher,German,52
2011,14,9,petrov,Vitaly,Petrov,Russian,34
2011,14,10,heidfeld,Nick,Heidfeld,German,34
2011,14,11,sutil,Adrian,Sutil,German,28
2011,14,12,kobayashi,Kamui,Kobayashi,Japanese,27
2011,14,13,resta,Paul,di Resta,British,20
2011,14,14,alguersuari,Jaime,Alguersuari,Spanish,16
2011,14,15,buemi,Sébastien,Buemi,Swiss,13
2011,14,16,perez,Sergio,Pérez,Mexican,9
2011,14,17,barrichello,Rubens,Barrichello,Brazilian,4
2011,14,18,bruno_senna,Bruno,Senna,Brazilian,2
2011,14,19,maldonado,Pastor,Maldonado,Venezuelan,1
2011,14,20,rosa,Pedro,de la Rosa,Spanish,0
2011,14,21,trulli,Jarno,Trulli,Italian,0
2011,14,22,kovalainen,Heikki,Kovalainen,Finnish,0
2011,14,23,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,14,24,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,14,25,glock,Timo,Glock,German,0
2011,14,26,karthikeyan,Narain,Karthikeyan,Indian,0
2011,14,27,ricciardo,Daniel,Ricciardo,Australian,0
2011,14,28,chandhok,Karun,Chandhok,Indian,0
2011,8,1,vettel,Sebastian,Vettel,German,186
2011,8,2,button,Jenson,Button,British,109
2011,8,3,webber,Mark,Webber,Australian,109
2011,8,4,hamilton,Lewis,Hamilton,British,97
2011,8,5,alonso,Fernando,Alonso,Spanish,87
2011,8,6,massa,Felipe,Massa,Brazilian,42
2011,8,7,rosberg,Nico,Rosberg,German,32
2011,8,8,petrov,Vitaly,Petrov,Russian,31
2011,8,9,heidfeld,Nick,Heidfeld,German,30
2011,8,10,michael_schumacher,Michael,Schumacher,German,26
2011,8,11,kobayashi,Kamui,Kobayashi,Japanese,25
2011,8,12,sutil,Adrian,Sutil,German,10
2011,8,13,alguersuari,Jaime,Alguersuari,Spanish,8
2011,8,14,buemi,Sébastien,Buemi,Swiss,8
2011,8,15,barrichello,Rubens,Barrichello,Brazilian,4
2011,8,16,perez,Sergio,Pérez,Mexican,2
2011,8,17,resta,Paul,di Resta,British,2
2011,8,18,rosa,Pedro,de la Rosa,Spanish,0
2011,8,19,trulli,Jarno,Trulli,Italian,0
2011,8,20,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,8,21,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,8,22,kovalainen,Heikki,Kovalainen,Finnish,0
2011,8,23,karthikeyan,Narain,Karthikeyan,Indian,0
2011,8,24,maldonado,Pastor,Maldonado,Venezuelan,0
2011,8,25,glock,Timo,Glock,German,0
2011,6,1,vettel,Sebastian,Vettel,German,143
2011,6,2,hamilton,Lewis,Hamilton,British,85
2011,6,3,webber,Mark,Webber,Australian,79
2011,6,4,button,Jenson,Button,British,76
2011,6,5,alonso,Fernando,Alonso,Spanish,69
2011,6,6,heidfeld,Nick,Heidfeld,German,29
